academy_id|region|academy_name|address|owner_name|phone_no|course_type|courses|tuition
9751|동두천양주|필수학학원|경기도 양주시 고읍남로 15  501동 502호(광사동,마들프라자)|김환열|031-848-3014|보습|고1수학,고3수학,고등수학(이과),고등영어,중등수학,중등수학(특),중등영어,중등종합(국,과,사),초등수학,초등수학(특)|193000
9752|화성오산|필수학학원|경기도 화성시 동탄반석로 130 , 701호 (반송동, 드림프라자)|김철||보습|고등A수학,고등B수학,고등C수학,고등D수학,중등A수학,중등B수학,중등C수학,초등A수학,초등B수학|256000
9753|수원|필스터디영수전문학원|경기도 수원시 권선구 곡선로50번길 45-4 , 2층일부 (곡반정동)|이보혜||보습|중등단과(수학),초등종합(국,수,사,과)|165000
9754|군포의왕|필승보습학원|경기도 군포시 당산로7번길 19 2층 |김문숙|031-452-0776|보습|영어,전과목(국,수,사,과)(초1~2학년),영어,전과목(국,수,사,과)(초3~6학년),전과목(국,수,사,과)(초),중등단과(수학),중등단과(영어),중등수학영어패키지|237000
9755|수원|필업단과전문학원|경기도 수원시 권선구 덕영대로1201번길 22 , 5층 일부 (권선동,효림트윈타워)|여희정|031-224-1117|보습||
9756|수원|필업학원|경기도 수원시 권선구 덕영대로1201번길 20   효림트윈타워 3층 301호 (권선동)|전주원|031-224-1117|보습|수학 고등,수학 중등A,수학 중등B,수학 초등A,수학 초등B,영어 고등,영어 중등A,영어 중등B,영어 초등A,영어 초등B|140000
9757|수원|필에듀입시학원|경기도 수원시 영통구 효원로 383 , 501호 (매탄동, 매탄프라자)|정경필||보습|고등단과(국어),고등단과(수학),고등단과(영어)|317000
9758|고양|필에듀학원|경기도 고양시 덕양구 중앙로557번길 11 , 삼정프라자 6층일부 |장성욱|031-971-0002|보습|고3수학이과,고등1,2영어,고등1수학,고등2수학문과,고등2수학이과,고등3수학문과,고등3영어,고등국어,중등수학,중등영어|259000
9759|부천|필영수보습학원|경기도 부천시 경인로134번길 58 , 2층일부 (송내동)|김대웅||보습|고등단과HE1,고등단과HE2,고등단과HEW,고등단과HLW,고등단과HM1,고등단과HM2,고등단과HMW,중등단과ME1,중등단과ME2,중등단과ME3,중등단과MEW,중등단과MM3,중등단과MMW,초등단과EE1,초등단과EE2,초등단과EE3,초등단과EM1,초등단과EM2,초등단과EM3,초등단과MM1,초등단과MM2|161000
9760|부천|필즈수학보습학원|경기도 부천시 중동로 100 , 팰리스카운티 아이파크상가 505호,505-1호 (중동)|박우용|032-655-1109|보습|고등과학,고등국어,고등단과(수학)문과,고등단과(수학)이과,고등단과(영어),중등과학,중등국어,중등단과(수학),중등단과(영어),초등단과(수학),초등단과(영어)|222000
9761|고양|필즈수학학원|경기도 고양시 일산동구 숲속마을1로 71 , 604,605호 (풍동,샘터17)|유선수|031-919-5735|보습|수학(중)1~3학년,신수학(고)1~3학년,신수학(초)1,2학년,신수학(초)3,4학년,신수학(초)5학년,신수학(초)6학년,영어(중)1~3학년,영어(초)3~6학년|205000
9762|수원|필즈수학학원|경기도 수원시 장안구 만석로19번길 11-3   태영프라자 705호 (천천동)|윤성일|031-269-2333|보습|수학(고등A),수학(고등B),수학(고등C),수학(중등A),수학(중등B),수학(초등A),수학(초등B)|240000
9763|시흥|필즈수학학원|경기도 시흥시 목감둘레로 258 , 504호(메트로타워1) (조남동)|강미영||보습|고등수학,중등수학,초등수학|237000
9764|용인|필즈수학학원|경기도 용인시 기흥구 동백7로 83   중앙프라자 207호 (동백동)|이재형|070-8879-3437|보습|수학(고등A),수학(고등B),수학(중등A),수학(중등B),수학(초등),영어(고등),영어(중등),영어(초등)|263000
9765|광주하남|필즈수학학원|경기도 하남시 미사강변대로226번길 9 , 송하프라자 402호 (망월동)|서승우|031-795-8116|보습|고등수학(1학년),중등수학(1,2학년),중등수학(3학년),초등수학(5학년),초등수학(6학년)|282000
9766|여주|필즈영어수학학원|경기도 여주시 세종로 22 (홍문동)|김명철|031-886-7972|보습|수학(고등),수학(중등),영어(고등),영어(중등)|200000
9767|안양과천|필즈영어학원|경기도 안양시 동안구 평촌대로 107 , 흥일상가 405호,407호,411호 (호계동 1073외1필지)|(주)필즈교육|031-446-8838|보습||
9768|화성오산|필즈창의수학학원|경기도 화성시 향남읍 상신하길로298번길 7-1 , 센타프라자 704호 (향남읍)|박현덕||보습|수학(고등),수학(중등),수학(초등)|223000
9769|안산|필즈학원|경기도 안산시 상록구 해양1로 15 , 303, 304, 311호 (사동,안산고잔6차푸르지오)|고미숙|031-501-8421|보습|초등영어또는수학단과|200000
9770|이천|필즈학원|경기도 이천시 증신로291번길 129 , 1층 (송정동)|이상호|031-631-7909|보습|고등수학,중등수학,초등수학|200000
9771|포천|필즈학원|경기도 포천시 소흘읍 솔모루로3번길 41 , (구:송우리 541-1) (소흘읍)|곽봉천|031-543-3029|보습|고등수학,고등영,수,고등영어,국,영,수,사,과(중등종합),국,영,수,사,과(초등종합),중등수학,중등영어,초등 수학,초등영어|218000
9772|성남|필탑보습학원|경기도 성남시 중원구 둔촌대로 283-1 (하대원동,삼일빌딩) 4층|정미라|031-758-6150|보습|고등(1학년),고등(예비),고등문과,고등이과,중등,초등고학년(6),초등저학년(2-5)|206000
9773|군포의왕|필탑아이비학원|경기도 의왕시 내손순환로 176 2층 |이강연|031-425-6533|보습|단과(고등),단과(중등),단과(초등)|197000
9774|고양|필탑학원|경기도 고양시 덕양구 마상로107번길 10 , 3층 일부 (주교동,대암빌딩)|백운용|031-966-0195|보습|수학(중등),수학(초등),영어(중등),영어(초등)|161000
9775|수원|필탑학원|경기도 수원시 권선구 매실로69번길 2 , 2층 전체 (호매실동 84-8외5필지)|송명규|031-292-2922|보습|과학(고등),국어(고등),사회(고등),수학(중등),수학(초등),수학1(고등),수학2(고등),수학3(고등),영어(중등),영어(초등),영어1(고등),영어2(고등),영어3(고등),종합(고등),종합(중등),종합(초등)|218000
9776|용인|필탑학원|경기도 용인시 기흥구 강남서로 9 , 301~306호 (구갈동)|(주)필탑교육|031-274-1334|보습|국어(고등),수학(고등),영어(고등),종합(중등)|278000
9777|파주|필탑학원|경기도 파주시 황골로 15 , 외 3필지 주공프라자 402호 (금촌동)|차명숙|031-945-6641|보습|고등영어,고등수학,영어(초등),종합(중등),종합(초등),중등보습,초등영어,초등종합, 중등영어, 중등수학|247000
9778|김포|필학원|경기도 김포시 김포한강9로12번길 123 , 302호 (구래동)|허준수||보습||
9779|구리남양주|필학원|경기도 남양주시 평내로 150 , 305호 (평내동,평내마을중흥에스-클래스상가동)|고필재|031-592-0276|보습|논술(고등),논술(중등),논술(초등),수학(고등1),수학(고등문과),수학(고등이과),수학(중등),수학(중등3),수학(초등),수학(초등6)|226000
9780|안양과천|필학원|경기도 안양시 만안구 박달로539번길 63 , 2층전체 (박달동,57-9)|안경자|031-466-9200|보습|고등수학,고등영어,중등수학,중등연합(국,영,수,사,과),중등영어,초등수학,초등연합(국,영,수,사,과)1,초등연합(국,영,수,사,과)2,초등연합(국,영,수,사,과)3,초등연합심화(국,영,수,사,과)4,초등영어|224000
9781|구리남양주|하기오스어학원|경기도 남양주시 의안로 121-20 , 502호, 503호 (평내동, 우영프라자)|이선영|031-595-2535|보습|중등국어1 ,중등국어2,중등수학1,중등수학2,중등영어1,중등영어2,초등과학,초등국어1,초등국어2,초등사회,초등수학1,초등수학2,초등영어1,초등영어2|130000
9782|이천|하나국어전문학원|경기도 이천시 영창로 197-1 , 3층 (창전동)|원영자|031-636-9582|보습|고등국어,중등국어|200000
9783|평택|하나둘셋보습학원|경기도 평택시 진위면 봉남길 31 (진위면)|전병찬|031-663-8500|보습|초등종합(국,수,사,과,영)|220000
9784|고양|하나로키즈맘학원|경기도 고양시 덕양구 동송로 20 , , 삼송농산물종합유통센터 2층일부 (동산동)|하나로교육협동조합|070-4115-8899|보습|논술NIE|115000
9785|부천|하나보습미술학원|경기도 부천시  장말로294번길 32-3 3층 (심곡동)|오화영|032-662-9828|보습, 미술|미술(주1회),미술(주2회),미술(주3회),미술(주5회),종합|126000
9786|안산|하나페트라학원|경기도 안산시 단원구 너비울길 159 (화정동)|허귀선|031-409-1949|보습|초등논술|200000
9787|고양|하나학원|경기도 고양시 일산서구 산현로17번길 17 , 401호 (탄현동)|김혜미|031-921-6788|보습|고등수학(문과),고등수학(이과),중등수학|310000
9788|용인|하나학원|경기도 용인시 기흥구 동백중앙로 358-8   동백백현프라자 402호 (동백동)|이지영|031-275-2772|보습|수학(고등),수학(중등),수학(초등),수학(특강,고),수학(특강,중),숳가(특강,초)|200000
9789|의정부|하나학원|경기도 의정부시 가능로 86 , 빌딩 2층 (의정부동)|김훈|031-875-9696|보습|수학,영어|175000
9790|파주|하나학원|경기도 파주시 가람로 6 , 월드타워 601호 (와동동)|김선아|031-946-8187|보습|고등(영,수,국),고등국어,고등수학,고등영어,고등텐텐(영,수,국),중등(국,영,수,사,과),중등수학,중등영수,중등영어,초등(국,영,수,사,과)|311000
9791|광주하남|하남깊은생각학원|경기도 하남시 덕풍동로 111 , 706,707,708호 (덕풍동)|박재형|031-792-9009|보습|고등수학,고등영어,고등종합(영,수),중등종합(국,영,수),초등종합(영,수)|354000
9792|광주하남|하남삼성영어학원| 경기도 하남시 신장로205번길 16  301, 302호|양은하|031-793-9405|보습|고등(수학),고등(영어),중등(수학),중등(영어),초등(수학),초등(영어)|200000
9793|광주하남|하남에듀비전학원|경기도 하남시 대청로 9   13 6층 (신장동)|(주)에듀비전|031-794-6001|보습|중등종합(국어,영어,수학,과학,사회),초등단과(수학),초등단과(영어),초등단과(영어,수학)|242000
9794|광주하남|하남와이즈만학원|경기도 하남시 하남대로 798 3층 (신장동)|김민자|031-793-1555|보습|초등과학,초등수학(중),초등수학(초)|165000
9795|광주하남|하남정일학원|경기도 하남시 신장동로 162 3층 (신장동)|김기영양은주|031-795-7634|보습|고등단과(국어),고등단과(수학),고등단과(영어),고등종합(국,영,수),중등단과(수학),중등단과(영어),초등단과(수학),초등단과(영어)|286000
9796|광주하남|하남제일보습학원|경기도 하남시 역말로 72 , 2층 (덕풍동,SK 텔레콤)|고건희||보습|중등수학,중등영어,초등수학,초등영어,초중국,사,과|170000
9797|광주하남|하남창우보습학원|경기도 하남시 대청로116번길 59  신안아파트 주상가 3층 310호 (창우동)|진향|031-795-0594|보습|영어단과,영어단과(메인),영어단과(인트로)|207000
9798|광주하남|하남파스칼수학학원|경기도 하남시 역말로 28 , 2층 (덕풍동)|권재환|031-794-3032|보습|고등수학,중등수학,초등수학|207000
9799|광주하남|하남페르마학원|경기도 하남시 하남대로 812   우리빌딩 5층 (신장동)|박미옥|031-793-7020|보습|중등수학,초등수학|223000
9800|광주하남|하남풍산삼성영어학원|경기도 하남시 덕풍동로 111   704호 (덕풍동)|이하영|031-793-3370|보습|영어중등A,영어중등B,영어초등A,영어초등B|192000
9801|김포|하늘교육김포구래학원|경기도 김포시 김포한강9로 73 , 606호 (구래동, 센트럴프라자)|유환철|031-989-1279|보습|고등수학,중등과학,중등수학,초등과학실험,초등수학|193000
9802|용인|하늘교육죽전학원|경기도 용인시 수지구 현암로 135   베스트프라자 6층 일부 (죽전동)|이경철|031-272-2554|보습|과학(중등),수학(고등),수학(중등),수학(중등A),수학(초등B)|230000
9803|용인|하늘교육학원|경기도 용인시 수지구 만현로 110 , B-604호 (상현동, 원희캐슬프라자)|(주)꿈을심는학원|031-276-7900|보습|수학(고등),수학(중등),수학(초등)|278000
9804|평택|하늘교육합정영재교육원학원|경기도 평택시 중앙로 272 , 5층 전부 (합정동, 스템타워)|김종진|031-654-0953|보습|중등단과,중등종합,초등단과|247000
9805|부천|하늘나무보습학원|경기도 부천시 부일로 489 , 3층 (심곡동)|김민호|032-346-3007|보습|고등단과,고등종합,중등단과,중등종합,초등단과,초등종합|203000
9806|화성오산|하늘바라기영수학원|경기도 화성시 10용사로 349-5   스타타워501호 (능동)|김수영|031-8003-5234|보습|수학고등,수학중등,수학초등|240000
9807|수원|하늘바람언어논술전문학원|경기도 수원시 영통구 태장로 73  정석그린프라자 6층 601호 (망포동)|조병철|031-203-2361|보습·논술|고등언어논술,중등국어논술,초등독서논술|157000
9808|안성|하늘보습학원|경기도 안성시 중앙로 348   3층 (석정동)|조한식|031-673-1295|보습|고등과학,고등국어,중등종합|260000
9809|화성오산|하늘빛해법수학도이해법영어학원|경기도 화성시 향남읍 향남로 418 , 202호 (향남읍, 노정프라자)|김선혜\
김혜나|031-8059-5785|보습|수학(중),수학(초),영어(중),영어(초)|155000
9810|여주|하늘샘학원|경기도 여주시 청심로 150 (홍문동)|윤혜진|031-883-9091|보습|영어,초등종합|125000
9811|광명|하늘숲보습학원|경기도 광명시 하안로288번길 8 , 4층 (하안동)|김연옥|02-891-3333|보습|초등(수학),초등(영어),초등(종합)|136000
9812|안산|하늘아이학원|경기도 안산시 상록구 부곡로 85 , 3층 (부곡동)|김현남||보습·논술|초등수학|160000
9813|의정부|하늘창학원|경기도 의정부시 평화로 278  2층 (호원동)|정광운|031-825-5456|보습|국어,과학,사회,수학(고등),수학(중,고),수학(중등),수학(초등)|200000
9814|동두천양주|하늘학원|경기도 양주시 은현면 화합로863번길 34-218 , 2층 (은현면,하늘어린이집)|김해진|031-866-2430|보습|영어,초등전과목|125000
9815|군포의왕|하늘학원|경기도 의왕시 안양판교로 215 , 202호,203호일부 (청계동)|이형택|031-424-3689|보습|과학(고),과학(중),논술(고),수학(고),수학(중),수학(초),영어(고),영어(중)|234000
9816|포천|하늘학원|경기도 포천시 소흘읍 송우로 76 , 랜드프라자 7층 (소흘읍)|이영민|031-542-3694|보습|고등단과(수학)3학년,고등단과(영,수),고등단과(영어)3학년,중등단과(영어,수학),중등종합,초등단과(영,수),초등단과(영어),초등종합|184000
9817|화성오산|하늘해법수학학원|경기도 화성시 향남읍 행정중앙1로 15 , 상가동 204호,205호 (향남읍, 향남시범 넓은들마을 신명스카이뷰)|박경희|031-354-8220|보습|고등수학,국어,사회,과학,중등수학,초등수학,초등영어|228000
9818|용인|하람학원|경기도 용인시 기흥구 새천년로26번길 8 ,  햇살프라자 302호 (신갈동)|최지연|031-284-0070|보습|과학(초등),국,사,과(초등),국어(초등),사회(초등),수학(중등),수학(초등),영어(초등)|114000
9819|부천|하루수학과학보습학원|경기도 부천시 소향로 223 , 203호 일부, 204호 일부 (중동)|우은정||보습|과학고등,과학중등,수학고등1,수학고등2,수학고등3,수학중등,영어고등,영어중등,초등과학,초등수학|245000
9820|안양과천|하버드보습학원|경기도 안양시 동안구 경수대로 458 , 호계2차현대홈타운 215,216,217호 (호계동,811번지)|반해정|031-427-0589|보습|고등부영어,중등부영어,초등기초부영어,초등부영어|228000
9821|수원|하버드영어수학보습학원|경기도 수원시 팔달구 수성로182번길 101 , 3층 전체 (화서동)|김성진|031-258-0566|보습||
9822|시흥|하버드영어학원|경기도 시흥시 대은로 92 대양빌딩 501호 (은행동)|구종석||보습|중등 영어,초등 영어|180000
9823|안양과천|하버드영재보습학원|경기도 안양시 동안구 임곡로 62 , 임곡주공프라자 501,502호전체  (비산동514,임곡주공프라자)|최선자|031-444-6131|보습|중등(국영수사과),초등수학,초등영어|203000
9824|성남|하버드원리수학학원|경기도 성남시 분당구 벌말로 44 (야탑동,라이트하우스) 201호 일부|이창대|031-706-0909|보습|수학 고A,수학 고B,수학 중C,수학(중등A),수학(중등B),수학(초등)|278000
9825|부천|하버드플러스보습학원|경기도 부천시 고리울로8번길 16 , 3층 (고강동)|이주남||보습|고등단과(수학),고등단과(영어),고등종합,중등단과(수학),중등단과(영어),중등종합,초등단과(수학),초등단과(영어),초등종합|224000
9826|고양|하버드학원|경기도 고양시 덕양구 호국로 819 , 신도빌딩 4층전체 |장남희|031-964-6165|보습|고등국어,고등수학,고등수학심화,고등영수반1,고등영수반2,고등영수반3,고등영수심화반2,고등영수심화반3,고등영어,고등영어심화,중등수학,중등수학심화,중등영수반,중등영수심화반,중등영어|399000
9827|구리남양주|하버드학원|경기도 남양주시 진건읍 진건오남로 98 3층 30호|김순기|031-556-8585|보습|국어,사회,과학,수학,영어|85000
9828|안산|하빅선영어학원|경기도 안산시 단원구 광덕대로 130 , B동 515호 (고잔동)|백성진||보습|고등영어1|150000
9829|시흥|하상맥스학원|경기도 시흥시 상직길 3-1 , 3층일부 (하상동 380-2)|박상원|031-506-0677|보습|고등 국어3,고등 수학3,고등 영어3,고등과학,고등국어,고등국어2,고등논술,고등수학,고등수학2,고등영어,고등영어2,중등 국어,중등 수학,중등 영어|247000
9830|광명|하안Best(베스트)자기주도학원|경기도 광명시 하안로 258 , 경향빌딩 303호 (하안동)|이윤기|02-805-7905|보습|고등부 수학 단과,고등부 영어 단과,고등부 영어수학(종합),논술(초등단과),중등수학,중등영어,초등수학,초등영어|204000
9831|광명|하안교일보습학원|경기도 광명시 하안로 233   401호,  402호, 403호 (하안동)|김덕순|02-893-0218|보습|단과(고등수학),단과(고등영어),종합(중등),종합(초등)|172000
9832|광명|하안베스티안학원|경기도 광명시 하안로288번길 15 , 조일프라자 7층 일부(702-2호) (하안동)|주식회사엠베스티안||보습|고등 1학년(단과),고등 2학년 문과(단과),고등 2학년 이과(단과),고등 3학년 이과(단과),고등3학년 문과(단과),고등수학(기본)연습,고등수학(심화)연습,고등영어(단과)A,고등영어(단과)B,중등(단과)(1학년),중등(단과)(2학년),중등(단과)(3학년),초등수학(단과)|231000
9833|광명|하안연서GGE영어해법수학보습학원|경기도 광명시 범안로 1075   중심업무지구 4층 402호, 403호일부 (하안동)|서영범|02-892-6250|보습|수학(중등),수학(초등),영어(중등),영어(초등)|160000
9834|이천|하얀나무보습학원|경기도 이천시 서희로71번길 9  |유병삼|031-637-0979|보습|중등종합,초등5~6종합|280000
9835|부천|하연과학보습학원|경기도 부천시 범안로 117 , 304호 (범박동, 현대리치모아)|나혜경||보습|고등과학1,고등과학2,고등과학3,중등과학1,중등과학2,중등수학1,중등수학2,초등과학1,초등과학2,초등과학3,초등과학4,초등수학1,초등수학2|136000
9836|고양|하영보습학원|경기도 고양시 일산서구 탄중로471번길 15 , 미주상가6차 301호 (일산동)|김하영|031-975-1829|보습|초등전과목|180000
9837|구리남양주|하오북경중국어학원|경기도 구리시 체육관로 28 , 401호 (수택동,고덕프라자)|손인권|031-513-7655|보습|고등수학,고등영어,고등중국어,중등수학,중등영어,중등중국어,초등수학,초등중국어|232000
9838|동두천양주|하오중국어튼튼영어마스터클럽학원|경기도 동두천시 동두천로 111 , 8층 (지행동, 송내메가타운)|구선영|031-864-8441|보습|영어중등,중등수학,초등전과목(고),초등전과목(저)|152000
9839|여주|하오하오수학전문학원|경기도 여주시 청심로 234-6 (상동)|권혜미||보습|고등수학,중등수학|275000
9840|용인|하우스터디학원|경기도 용인시 처인구 포곡읍 포곡로108번길 16 , 308호 (포곡읍)|김홍규이진재||보습|국어(고등),국어(중등),수학(고등),수학(중등),영어(고등),영어(중등)|275000
9841|평택|하우투런학습클리닉학원|경기도 평택시 중앙로 80 , 3층 전부 (합정동)|박소민||보습|중등단과(국/영/수),초등단과A(국/영/수),초등단과B(국/영/수)|167000
9842|성남|하우투매쓰수학학원|경기도 성남시 수정구 위례광장로 320 , 707호 (복정동,아이에스센트럴타워)|남윤희||보습|수학고등A,수학고등B,수학고등C,수학고등D,수학중등A,수학중등B,수학초등A,수학초등B,수학초등C,수학초등D|300000
9843|용인|하이그레이드학원|경기도 용인시 기흥구 동백중앙로 358-8   동백백현프라자 502호 (동백동)|김혜수||보습|영어(고등),영어(중등),영어(초등고),영어(초등저)|260000
9844|광주하남|하이그룹학원|경기도 광주시 중앙로145번길 17 , 3-5층 (경안동)|이수형||보습|고등영어(1~3)|275000
9845|성남|하이런보습학원|경기도 성남시 중원구 광명로 361 , 2층 전체 (금광동,성지빌딩)|황혜진||보습|과학고등,과학중등,국어고등,국어중등,사회고등,사회중등,수학고등A,수학고등B,수학고등C,수학중등,영어고등A,영어고등B,영어중등,종합중등|196000
9846|광주하남|하이레벨학원|경기도 하남시 신평로 43  (3층전체) (덕풍동)|박순삼|031-791-3858|보습|고등단과,중1종합,중2종합,중3종합,초등종합|280000
9847|고양|하이매쓰고차원수학학원|경기도 고양시 일산서구 일현로 48 , 현해프라자 302호,303호 |김혁|031-924-0045|보습|중등수학(교과사고력수학),초등수학(교과사고력수학),초등수학(사고력수학)|150000
9848|수원|하이매쓰수학학원|경기도 수원시 영통구 봉영로 1623   드림피아빌딩 511호 (영통동)|박순우|031-204-5155|보습|고등단과(수학),중등단과(수학),초등단과(수학)|286000
9849|고양|하이매쓰학원|경기도 고양시 일산서구 일산로 555  뉴타운상가 3층 301호 (일산동)|강종주|031-919-4468|보습|수학,영어(고등1,2과정),수학,영어(고등3과정),수학,영어(중등과정),수학,영어(초등A과정),수학,영어(초등B과정)|300000
9850|고양|하이베스트보습학원|경기도 고양시 덕양구 은빛로 41  대경프라자 5층 502호 (화정동)|박진희|031-969-9691|보습|고등국어,고등수학,고등영어,중등국어,중등수학,중등영어|238000
9851|부천|하이베스트보습학원|경기도 부천시 길주로 307 로얄프라자 607호 일부 (중동)|최규헌|032-327-3379|보습|고등단과수학A,고등단과수학B,고등단과수학C,고등단과영어A,고등단과영어B,고등단과영어C,중등단과수학A,중등단과수학B,중등단과영어A,중등단과영어B,중등종합,초등단과수학A,초등단과수학B,초등단과영어A,초등단과영어B,초등종합|272000
9852|구리남양주|하이베스트학원|경기도 남양주시 진접읍 해밀예당3로 116 , 402호 (진접읍)|신용승||보습|영어고등1,영어고등2,영어고등3,영어중등1,영어중등2,영어중등3,영어초등|239000
9853|화성오산|하이블수학학원|경기도 화성시 동탄대로시범길 142 , 605호 (청계동)|김동규||보습|수학(고등),수학(중등),수학(초등)|278000
9854|의정부|하이셀파학원|경기도 의정부시 용현로159번길 12 , 4층 일부 (민락동,거성프라자)|이강선|031-853-0301|보습|고등영어 1~2학년,중등수학단과,중등영어1~3학년,중등영어단과,초등교과종합+영어1~2학년,초등교과종합+영어3~6학년,초등교과종합1~2학년,초등교과종합3~6학년,초등수학단과,초등영어단과,초등영어피닉스기본3,한자|227000
9855|군포의왕|하이수학학원|경기도 의왕시 포일로 20 , 304호 일부,305호 (내손동,래미안 에버하임상가에이동)|이승아황정민|031-422-5535|보습|고등단과(수학문과),고등단과(수학이과),중등단과(수학),초등단과(수학)|288000
9856|김포|하이스터디학원|경기도 김포시 김포한강1로 57  MJ프라자 801호 (장기동)|홍원길|031-997-1881|보습|고등(국영수 중 1과목),고등(국영수 중 2과목),고등(국영수),중등 과학,중등 국영수|358000
9857|파주|하이스터디학원|경기도 파주시 적성면 청송로 1036 , 2층 일부 (적성면, 현대종합철물상사)|하길태|031-959-9500|보습|고등수학,고등영어,고등종합,중등종합,초등영어,초등종합|325000
9858|성남|하이스트보습학원|경기도 성남시 중원구 광명로347번길 10 (금광동) 2층|이숙희|031-747-1179|보습|고등(단과),중등(영어,수학),중등(종합),초등(영어,수학),초등(종합)|220000
9859|용인|하이스트수지학원|경기도 용인시 수지구 포은대로 319 , 3층 (풍덕천동)|하이스트에듀주식회사||보습|과학(고등A),과학(고등B),과학(고등C),과학(고등D),과학(고등E),과학(중등A),과학(중등B),과학(중등C),과학(중등D),과학(초등A),과학(초등B),과학(초등C),과학(초등D),과학(초등E),국어(고등A),국어(고등B),국어(고등D),국어(고등E),국어(중등A),국어(중등B),국어(중등C),국어(중등D),국어(초등A),국어(초등B),수학(고등A),수학(고등B),수학(고등C),수학(고등D),수학(고등E),수학(고등F),수학(고등G),수학(고등H),수학(중등A),수학(중등B),수학(중등C),수학(중등D),수학(중등E),수학(중등F),수학(초등A),수학(초등B),수학(초등C),수학(초등D),수학(초등E),수학(초등F),영어(고등A),영어(고등B),영어(고등C),영어(고등D),영어(고등E),영어(고등F),영어(중등A),영어(중등B),영어(중등C),영어(중등D),영어(중등E),영어(중등F),영어(초등A),영어(초등B),영어(초등C),영어(초등D)|204000
9860|안양과천|하이스트학원|경기도 안양시 동안구 평촌대로 119-1 , 2층 205호,206호전체(호계동 1065-4) (호계동)|박혜정||보습|Level1(영어,수학),Level10(영어,수학),Level2(영어,수학),Level3(영어,수학),Level4(영어,수학),Level5(영어,수학),Level6(영어,수학),Level7(영어,수학),Level8(영어,수학),Level9(영어,수학)|317000
9861|연천|하이스트학원|경기도 연천군 전곡읍 온골로 19 , 19 (전곡읍)|박혜원|031-833-0579|보습|고등 영수,초중 종합,초중등 국수사과,초중등 수학,초중등영어|224000
9862|용인|하이스트학원|경기도 용인시 수지구 수지로296번길 51-8   2층3층 (풍덕천동)|지니어스21주식회사|031-262-7772|보습|수학(고등A),수학(고등B),수학(중등A),수학(중등B),수학(초등A),수학(초등B),영어(고등A),영어(고등B),영어(중등A),영어(중등B),영어(초등A),영어(초등B)|261000
9863|성남|하이스펙학원|경기도 성남시 분당구 내정로166번길 43 , 202호,203호일부 (수내동,금산프라자빌딩)|곽재호||보습|0|
9864|광명|하이에듀학원|경기도 광명시 오리로 887   보보스텔 202호 (철산동)|정경숙|02-2685-5812|보습|수학(고등),영어(고등),영어(중등)|240000
9865|군포의왕|하이엔드3.0학원|경기도 의왕시 갈미2로 30 미광프라자 503,504호|박준수|031-423-0079|보습|고1 국,과,수,고1국,영,수,고1국,영,수,과,고1영,수,고2(문)영,수,고2(이)영,수,고2국,영,수,고2국,영,수,과,고3(문)영,수,고3(이)영,수,고3국,영,수,과학(고1),과학(고2고3),과학(중),국,과(수or영)(중),국,과,사(초),국,영,수,과(중),국,영,수,과,사(초3,4),국,영,수,과,사(초5,6),국어(고1,2),국어(고3),국어(중),수,국,과,사(초3,4),수,국,과,사(초5,6),수학(고1,고2문과),수학(고2이과,고3),수학(고3이과),수학(심화)(중),수학(심화)(초),수학(중),수학(초3,4),수학(초5,6),영,수(국or과)(중),영어(고1,2),영어(고3),영어(심화)(중),영어(중),영어(초),영어,수학(중)|328000
9866|안양과천|하이엔드영수학원|경기도 안양시 동안구 학의로 44 , 상가 303호 (비산동 1102-4,관악아파트)|송은영||보습|중등영어,초등엘리트영어,초등영어|151000
9867|광주하남|하이엔드학원|경기도 하남시 하남대로802번길 11 , 1층 (신장동)|곽성수|031-794-7779|보습|고등과학,고등수학,고등영어,중등과학,중등수학,중등영어,초등수학,초등영어|212000
9868|안성|하이엘리트학원|경기도 안성시 금산2길 15 , 1층 (금산동)|김홍임|031-674-0910|보습|수학(고등),수학(중등),영어(고등),영어(중등),중등종합(국어,사회,과학,중등종합(국어,사회,과학),초등수학,초등영어|182000
9869|화성오산|하이엠수학학원|경기도 화성시 동탄대로시범길 257 , 303호 (청계동)|오종국|031-375-5070|보습|수학(고등),수학(중등),수학(초등)|270000
9870|고양|하이원수학학원|경기도 고양시 일산동구 위시티2로11번길 45  위시티일산자이 주상복합상가동 205-2호 (식사동)|이보영|031-962-1471|보습|고등수학심화,중등수학심화,초등수학심화,초등영어 학습법|262000
9871|용인|하이윌학원|경기도 용인시 기흥구 동백중앙로 283 , B동 506호 (중동,골드프라자)|안상욱||보습|(고등)국어,(고등)수학,(고등)영어,(중등)국어,(중등)수학,(중등)영어,고등 국어,고등 영어,고등영어,수학(고),수학(중),수학(초),영어(고),영어(고등),영어(중),영어(중등),영어(초),중등 국어,중등 영어,중등영어|264000
9872|화성오산|하이잭더플레이스학원|경기도 화성시 동탄중심상가1길 36 , 원영빌딩 502호 (반송동)|김태은||보습|수학(중등),영어(고등),영어(중등)|325000
9873|여주|하이젠수학학원|경기도 여주시 우암로 16 (하동)|김용상|031-883-9998|보습|고등수학(문과),고등수학(이과),중등수학,초등수학|232000
9874|김포|하이츠(H∑itz)수학보습학원|경기도 김포시 사우중로 82 , 703호 (사우동, 사우프라자)|(주)김포정상교육원|031-984-5700|보습|수학(고등),수학(중등1),수학(중등2),수학(초등)|245000
