academy_id|academy_name|address|phone_no|course_type|courses|tuition
1540|청라바른국어학원|인천광역시 서구 청라라임로 71 , 407호 (연희동, 진영메디피아)||보습|교과(내신),논문작성,문법,사회탐구,수능국어,적성고사|150000
1541|청라소마학원|인천광역시 서구 크리스탈로74번길 31 , 903호,904호 (경서동,월드프라자1)|032-566-3580|보습|초등수학|160000
1542|청라영재학원|인천광역시 서구 담지로86번길 5-41 , 1층일부 (연희동)||보습|초등1,2학년,초등1,2학년(할인1),초등3학년이상,초등3학년이상(할인1)|138000
1543|청라유투엠학원|인천광역시 서구 청라에메랄드로102번길 8 , 우성메디피아 905호 (연희동)|032-719-8030|보습|중등수학1,중등수학2,초등수학1,초등수학2,초등수학3|226000
1544|청라이챕터스영어학원|인천광역시 서구 청라에메랄드로102번길 8 , 우성메디피아 705호 (연희동)|032-529-5050|보습|Class A,Class B,Class C|190000
1545|청라종로엠스쿨학원|인천광역시 서구 청라라임로 71 , 705호 (연희동,진영메디피아)|032-563-0002|보습|고등단과(국어),고등단과(수학),고등단과(영어),중등단과(국어),중등단과(수학),중등단과(영어),초등단과4-5학년(수학),초등단과4-5학년(영어),초등단과6학년(수학),초등단과6학년(영어),초등연합(1-3학년)|168000
1546|청라지앤비학원|인천광역시 서구 중봉대로 588 , 409호 (연희동,청라센트럴프라자)|032-521-7700|보습|보습단과고등과학,보습단과고등국어,보습단과고등사탐,보습단과고등수학,보습단과고등영어,보습단과중등과학,보습단과중등국어,보습단과중등수학,보습단과초등수학,보습단과초등영어|333000
1547|청라케이투(K2)학원|인천광역시 서구 청라에메랄드로102번길 8 , 704-1호,806호 (연희동, 우성메디피아)|032-567-7877|보습|고등1단과(2과목),고등1연합,고등2(문)연합,고등2(이)단과(1과목),고등2(이)단과(2과목),고등2단과(문)(1과목),고등2단과(문)(2과목),고등2연합(이),고등3단과(문)(1과목),고등3단과(문)(2과목),고등3단과(이)(1과목),고등3단과(이)(2과목),고등3연합(문),고등3연합(이),고등단과(1과목)1학년,중등단과(수학)|456000
1548|청라페르마학원|인천광역시 서구 청라라임로 71 , 704호 (연희동,진영메디피아)|032-574-0007|보습|고123(문과),고123(이과),중12,중3,초45,초6|260000
1549|청라프라임학원|인천광역시 서구 크리스탈로 148 , 205호,206호 (경서동, 청라 한화 꿈에그린 상가동)||보습|수학 예비중,수학 중1,수학 중2,3,영어 중1,영어 중2,3,초등수학 1~2,초등수학 3~6,초등영어Basic,초등영어Phonics|194000
1550|청라하이스트학원|인천광역시 서구 청라에메랄드로102번길 8 , 우성메디피아 908호 (연희동)|032-285-9407|보습|고등과학단과1,고등과학단과2,고등국어단과1,고등국어단과2,고등수학단과1,고등수학단과10,고등수학단과2,고등수학단과3,고등수학단과4,고등수학단과5,고등수학단과6,고등수학단과7,고등수학단과8,고등수학단과9,고등영어단과1,고등영어단과2,고등영어단과3,중등과학단과1,중등과학단과2,중등과학단과3,중등과학단과4,중등과학단과5,중등국어단과1,중등국어단과2,중등수학단과1,중등수학단과10,중등수학단과11,중등수학단과12,중등수학단과13,중등수학단과14,중등수학단과2,중등수학단과3,중등수학단과4,중등수학단과5,중등수학단과6,중등수학단과7,중등수학단과8,중등수학단과9,중등수학단기특강,초등과학단과,초등국어단과,초등수학단과1,초등수학단과2,초등수학단과3,초등수학단과4,초등수학단과5,초등수학단과6,초등수학단과7,초등영과고반1,초등영과고반2,초등영과고|195000
1551|청라해법수학뮤엠영어학원|인천광역시 서구 청라커낼로223번길 10 , 1층 (경서동)|032-201-2388|보습|중등수학,중등영어,초등수학,초등영어|198000
1552|청라해법영어학원|인천광역시 서구 비지니스로28번길 13 , 203호,205호 (경서동, 청라동문굿모닝힐상가)|032-562-0583|보습|중등단과,초등단과|210000
1553|청람잉글리시아이학원|인천광역시 서구 청라커낼로329번길 7 , 1층 (경서동)||보습|G 문법,G 스토리텔링,G 회화,I 베이직,I 어드밴스트,I 중등글로벌,I 파닉스,I 프라임,P 베이직,P 어드밴스트,P 중등내신,P 파닉스,P 프라임,V 단어,V 독해,V 듣기,V 문법,V 통합,헤드셋 비용|156000
1554|청목학원|인천광역시 남구 낙섬중로 4 , 상가동 304호~306호 (용현동,대림아파트)|032-884-6574|보습|수학단과중등,수학단과초등,연합중등1,연합중등2,연합초등1,연합초등2,연합초등3,영어단과중등,영어단과초등|243000
1555|청어람연세학원|인천광역시 서구 원당대로840번길 5 , 4층일부 (당하동,장원프라자)|032-568-5574|보습|고등단과,중등단과,초등단과,초등연합|162000
1556|청어람학원|인천광역시 연수구 컨벤시아대로 69 , 506호 (송도동,송도밀레니엄)|032-818-3212|보습|고등단과(국어),중등단과(국어)|170000000
1557|청연에듀학원|인천광역시 서구 완정로 59 , 4층 (마전동,금강프라자)|032-567-0986|보습|고등과학,고등국어,고등수학문,고등수학이,고등영어,고등영어수학,중등과학,중등국어,중등수학,중등영어,중등영어+수학,초등수학,초등영어,초등영어+수학|247000
1558|청연학원|인천광역시 서구 완정로 59 , 3층 (마전동,금강프라자)|032-563-1018|보습|고등과학,고등수학(문과),고등수학(이과),고등수학영어,고등영어,중등과학,중등국어,중등수학,중등영어,중등영어수학,초등수학,초등영어,초등영어수학|249000
1559|청인푸르넷영어수학학원|인천광역시 남동구 만수서로83번길 20 , 2층전체 (만수동)|032-463-0582|보습|중등수학,중등영어,초등수학,초등영어|170000
1560|청천금호학원|인천광역시 부평구 원길로 34 ,  402호(전체) (청천동)|032-526-1152|보습|공부와락과학(초중),공부와락국어(초중),공부와락국어2(초중),공부와락사회(초중),공부와락수학(초중),공부와락수학2(초중),공부와락영어(초중),공부와락영어2(초중),과학(초중),국어(초중),사고력수학(초중),사회(초중),수학(초중고),수학V(초중),스쿨수학(초),스쿨수학2(초),써밋중등수학,아이그래머(초중),아이레벨(초중),아이리스닝(초중),영어(초중),영역국어(초),창의독서1(초중),창의독서2(초중),한국사(초),한자(초중),해피톡(초)|39000
1561|청천대우학원|인천광역시 부평구 세월천로 34 ,  대우프라자 402호(일부) (청천동)|032-519-9090|보습|공부와락과학(초중),공부와락국어(초중),공부와락국어2(초중),공부와락사회(초중),공부와락수학(초중),공부와락수학2(초중),공부와락영어(초중),공부와락영어2(초중),과학(초중),국어(초중),사고력수학(초중),사회(초중),수학(초중고),수학V(초중),스쿨수학(초),스쿨수학2(초),써밋중등수학,아이그래머(초중),아이레벨(초중),아이리스닝(초중),영어(초중),영역국어(초),창의독서1(초중),창의독서2(초중),한국사(초),한자(초중),해피톡(초)|39000
1562|청천에듀영수전문학원|인천광역시 부평구 세월천로 34 , 대우프라자 308호(전체) (청천동)|032-504-0758|보습|고등과학(특강),고등수학(단과),고등수학특강(단과),고등영어(단과),고등영어(특강),원서리딩(특강),중등수학(단과),중등수학(특강),중등연학(국,사,과),중등영어(단과),초등수학(단과),초등수학(사고력특강),초등연학(국,사,과),초등영어(단과),초등영어(스피킹특강)|147000
1563|청출어람학원|인천광역시 서구 탁옥로98번길 1 , 2층 (심곡동)|032-567-1310|보습|고등단과,중등단과,중등종합,중등종합(신화),초등단과|255000
1564|청파사관학원|인천광역시 남동구 경인로 520 , 501호 (탑프라자투) (간석동)|032-424-0606|보습|고등수학,고등영어,중등과학,중등국어,중등수학,중등영어,초등과학,초등국어,초등사회,초등수학,초등영어,초등영어1|120000000
1565|청파학원|인천광역시 남동구 남동대로712번길 30 , 2층전체 (구월동, 한일주택)||보습|중등연합,초등단과,초등연합|217000
1566|청파학원|인천광역시 서구 원창로 162 ,  3층 일부 (신현동)|032-579-5844|보습|초등수학,초등연합5,초등영어|196000
1567|청학클래스학원|인천광역시 연수구 비류대로224번길 7-8 , 2층 (옥련동)||보습||
1568|초등봉수학학원|인천광역시 남동구 구월로 212 , 505호 (힐캐슬프라자) (구월동)|032-462-9993|보습||
1569|초암에듀학원|인천광역시 연수구 먼우금로188번길 16 , 4층 (연수동)|032-815-5992|보습|고등단과(수학)|280000
1570|초암학원|인천광역시 연수구 해돋이로120번길 23 , 501호, 502호 (송도동,아크리아2)|032-851-6363|보습|고등국어,고등수학,중등국어,중등수학,초등국어,초등수학|438000
1571|초이맥스에듀학원|인천광역시 부평구 길주로647번길 4 , 901호 (삼산동, 프리엘림)|032-514-0533|보습|고등국어 A,고등국어 B,대입영어 A,대입영어 B,초등영어 A,초등영어 B,특목고대비 A,특목고대비 B|367000
1572|초이스콤보잉글리시학원|인천광역시 연수구 신송로 122 , 송도프라자310호 (송도동,송도프라자)|032-851-7600|보습|중등수학,중등영어,초등수학A,초등수학B,초등영어A,초등영어B,초등영어C,초등영어D|258000
1573|초정영재사관학원|인천광역시 계양구 계양문화로 140 , 초정마을 두산.쌍용아파트상가동 203,204,205,206 (용종동,초정마을 두산.쌍용아파트)|032-542-0978|보습|고등단과(과학)A,고등단과(과학)B,고등단과(사회),고등단과(수학),고등단과(영어),중등단과(국어),중등단과(수학),중등단과(수학+과학),중등단과(영어),초등단과,초등단과(수학+과학)|194000
1574|최강국영수학원|인천광역시 서구 승학로 505 , 3층 (검암동)|032-563-0567|보습|고등단과(국어),고등단과(문과수학),고등단과(영어),고등단과(이과수학),중등단과(국,영,수),초등단과(국,영,수)|235000
1575|최강스터디학원|인천광역시 남동구 호구포로 868 , 2층 (구월동)|032-466-0037|보습|중등단과,중등연합1,중등연합2,초등연합,초등영어|205000
1576|최강학원|인천광역시 강화군 선원면 중앙로 248 (선원면,이의준꽃게사랑)|032-933-8147|보습|고등수학,고등영어,중등수학,중등영어,초등수학,초등연합,초등영어|263000
1577|최강학원|인천광역시 서구 검단로623번길 17 , 2층일부 (마전동,동인빌딩)|032-567-8666|보습|중등부연합,초등부수학단과,초등부연합,초등부영어단과|252000
1578|최강학원|인천광역시 연수구 독배로 56-1 , 4층 (옥련동)|010-9789-4432|보습|고등단과,고등연합,중등단과,중등연합,초등단과|262000
1579|최고수학학원|인천광역시 남동구 석산로 159 , 603호, 604호 (간석동)|032-421-0166|보습|고등단과A,고등단과B,중등단과A,중등단과B,중등단과C,초등단과A,초등단과B,초등단과C|256000
1580|최고학원|인천광역시 연수구 앵고개로 250 , 603호, 604호 (동춘동)||보습|고등수학A,고등수학B,중등수학A,중등수학B,중등수학C,초등과학,초등국어,초등사회,초등수학A,초등수학B,초등수학C|149000
1581|최봄비수시전문학원|인천광역시 연수구 먼우금로 190 , 408호 (연수동)|070-4820-4625|보습|고등국어(고1,2),고등국어(고3A),고등국어(고3B),고등수학(고1,2),고등영어(고1,2),고등적성국어(대학별),고등적성국어(유형),고등적성수학(대학별),고등적성수학(유형),고등적성영어,중등단과(국영수),초등단과(국영수)|232000
1582|최샘수학영어학원|인천광역시 부평구 부개로 61-6 , 301호 (부개동,신성프라자)|032-522-0303|보습|중등수학,중등영어,초등수학,초등영어|178000
1583|최앤성영수학원|인천광역시 서구 청라커낼로 264 , 708호 (경서동,청라두손중앙프라자)||보습|고등수학,고등영어,중등수학,중등영어,초등수학,초등영어|250000
1584|카나프학원|인천광역시 남동구 인하로 616 , 208호 (구월동, 커뮤니티프라자)|032-468-8209|보습|고등경제,고등국어,고등사회,고등수학,고등한국사,국수사과영(고등),국수사과영(중등),국수사과영(초등),영어(고등,영어(중등),영어(초등),중등과학,중등국어,중등사회,중등수학,중등한국사,초등과학,초등국어,초등사회,초등수학,초등한국사|344000
1585|카논학원|인천광역시 남구 용오로 50 , 2층 전부 (용현동)|032-888-4290|보습|고등단과,중등단과,중등연합(국어,수학,사회,과학,영어),초등단과,초등연합(국어,수학,사회,과학,영어)|241000
1586|카이로스학원|인천광역시 남구 인주대로 413 , (2층) (주안동)|032-207-1934|보습|고등부1~3학년(수학),고등부1~3학년(영어),중등부1~3학년(수학),중등부1~3학년(영어),초등부1~3학년(수학),초등부1~3학년(영어),초등부4~6학년(수학),초등부4~6학년(영어)|180000
1587|카이매스수학학원|인천광역시 연수구 해돋이로 168-7 , 701호 (송도동)|032-851-8111|보습|고등수학,중등수학,초등수학|467000
1588|카이스트플러스학원|인천광역시 남동구 논고개로 101 , 801-2호 (아름다운 타워) (논현동)|032-423-3299|보습|고등국어,고등수학1,고등수학2,고등수학3,중등국어,중등수학,초등국어,초등수학|319000
1589|카이스트학원|인천광역시 연수구 원인재로 88 , 상가동 301호 (동춘동)|032-815-2366|보습|중등단과,초등단과|190000
1590|캔디스해법영어학원|인천광역시 부평구 굴포로 42 , 601호 일부, 602호, 603호 일부 (갈산동)|032-506-8205|보습|고등단과,중등단과,중등단과(수학),초등단과,초등단과(수학,1~2년),초등단과(수학,3~4년),초등단과(수학,5~6년)|183000
1591|캠브리지학원|인천광역시 서구 승학로 426 , 우주프라자 (301호) (검암동)|032-565-0199|보습|고등수학,고등영어,중등수학,중등영어,초등연합|198000
1592|케어스터디학원|인천광역시 남구 경인로 119 , 14층 일부 1401호 (숭의동)|032-715-5441|보습|고등단과,고등연합,중등단과,중등연합,초등단과,초등연합|318000
1593|케이(kay)학원|인천광역시 중구 흰바위로 41 , 2층 209호 (운서동)|032-752-5979|보습|고등영어A,고등영어B,고등영어C,중등독해스킬특강(상상),중등독해스킬특강(중상),중등영문법특강,중등영어A,중등영어B,초등영어A,초등영어B|256000
1594|케이앤씨보습학원|인천광역시 남동구 호구포로 878 , 2층일부 (구월동)||보습|고등단과,중등단과,초등단과A|240000
1595|케이엔케이시스템학원|인천광역시 남동구 장승로 13 , 3층 (만수동)|032-462-0369|보습|고등연합A,수학고A,수학고B,수학고C,수학중A,수학중B|358000
1596|케이이에스(KES)수학전문학원|인천광역시 서구 원당대로 865 , 203호 (원당동,대산프라자)||보습|고등수학,문과수학,이과수학,중등수학,초등수학|280000
1597|케이튜터송도국제관학원|인천광역시 연수구 컨벤시아대로42번길 25 , 301,302호 (송도동)||보습|고등 수학,중등 수학|385000
1598|켈스영어학원|인천광역시 부평구 동수천로 132 , 202호 전체 (부개동, 부개빌딩)|032-655-0505|보습|수학(중등),수학(초등),영어(고등),중등영어,초등영어|188000
1599|코넬최고영어학원|인천광역시 연수구 앵고개로 250 , 605호, 606호 (동춘동)|032-813-0506|보습|중등영어|227000
1600|코넬학원|인천광역시 부평구 체육관로 14 , 삼산지구복합시설 6층(601,602호) (삼산동) |032-330-3311|보습|고등수학,고등영어,중등영어|283000
1601|코어독학대세학원|경기도 부천시 송내대로265번길 67 , 701-1호 코어독서실 (상동)|070-4015-3909|보습|고등국어,고등단과모의고사반,고등연합1,고등연합2,고등연합3,고등영어|255000
1602|코칭수학영어학원|인천광역시 남동구 구월로 212 , 힐캐슬프라자 304,305호  (구월동)|032-212-6557|보습|고등단과(수학,영어),중등단과(수학,영어),초등단과(수학,영어)|217000
1603|쾌수학전문학원|인천광역시 계양구 오조산로 85 , 3층일부 (용종동)|032-555-7333|보습|고등국어,고등수학 I-1,고등수학 I-2,고등수학 II,고등영어,중등수학 I,중등수학 II|296000
1604|퀸즈영어학원|인천광역시 남동구 에코중앙로156번길 13-31 , 2층 (논현동)|032-421-0509|보습|초등 월수금,초등 화목,초등매일|300000
1605|큐맥스학원|인천광역시 부평구 화랑남로 13 , 401호 (산곡동,현대프라자)|032-522-1002|보습|중등단과,중등연합,초 4 초등단과,초1,2,3 초등단과,초5,6 초등단과,초등연합|158000
1606|큐스터디학원|인천광역시 부평구 체육관로 34 , 603호 (삼산동, 삼산동 이리옴프라자Ⅱ)||보습|고등단과(수학),고등단과(영어),중등단과(수학),중등단과(영어),초등단과(수학),초등단과(영어)|223000
1607|큰뜻학원|인천광역시 서구 염곡로 172 , 경남아너스빌상가 301,302 (석남동,석남동 경남아너스빌)|032-575-8114|보습|고등연합1-2국영수사과,중등단과영어,중등연합1-3국영수사과,초등단과영어,초등연합1-2국영수,초등연합3-4국영수사과,초등연합5국영수사과,초등연합6국영수사과|208000
1608|큰샘수학학원|인천광역시 남구 매소홀로 355 , 408호 (학익동,학익프라자)|032-863-0709|보습|고등1학년,고등2~3학년(문과),고등2~3학년(이과),중등단과(기본/내신대비),중등단과(심화응용),중등단과(특목/자사고대비),초등단과|240000
1609|클라라잉글리시학원|인천광역시 연수구 원인재로 216 , 상가 201호, 208호, 210호 (연수동)||보습|초등영어|226000
1610|클라비스교육송도제1관학원|인천광역시 연수구 컨벤시아대로42번길 27 , 301호~303호 (송도동)||보습|고1수학일반,고2수학문과1,고2수학문과2,고2수학이과,고3수학문과1,고3수학문과2,고3수학이과,고등과학,중등과학1,중등과학2,중등과학3,중등수학,초등수학1,초등수학2|297000
1611|클라비스교육송도제2관학원|인천광역시 연수구 컨벤시아대로42번길 27 , 201호202호 (송도동)||보습|고1수학일반,고2수학문과1,고2수학문과2,고2수학이과,고3수학문과1,고3수학문과2,고3수학이과,고등과학,중등과학1,중등과학2,중등과학3,중등수학,초등수학1,초등수학2|297000
1612|클라비스수학과학학원|인천광역시 남동구 구월남로 190 , 403,404,405호 (퍼스트 프라자) (구월동)|032-465-1388|보습|고등과학,고등수학,수리,중등과학,중등수학,초등과학,초등수학|209000
1613|클라비스아카데미학원|인천광역시 연수구 앵고개로264번길 10-13 , 2층, 3층, 5층 전체 (동춘동)|032-811-1388|보습|고1수학일반,고2수학문과,고2수학이과,고3수학문과,고3수학이과,고등영어,중등과정,초등과정|324000
1614|클라이맥스영어전문학원|인천광역시 부평구 마장로 312 , 2층 일부 (산곡동, 산곡동크리닉센타)||보습|고등영어(단과),중등영어(단과)|325000
1615|클레이수학학원|인천광역시 서구 검단로768번길 14 , 캉가루프라자 2층일부 (불로동)|032-564-5343|보습|고등수학,중등수학|275000
1616|키움리더스학원|인천광역시 남구 매소홀로 63 , 4층 일부 (용현동)||보습|고등연합,중등연합,초등연합|363000
1617|키움센터학원|인천광역시 서구 청마로148번길 9 , 풍림아이원아파트 상가동 302호일부,303호 (당하동)||보습|초등전과목|180000
1618|킴앤박영수전문학원|인천광역시 남구 염창로 80 , 3층 (주안동)|032-872-0119|보습|고등단과,중등단과,초등단과1,초등단과2|185000
1619|타이거영어학원|인천광역시 서구 청라라임로122번길 7 , 1층 (연희동)|032-561-3336|보습|고등영어1,고등영어2,고등영어3,고등영어4,고등영어5,고등영어6,고등영어7,고등영어8,고등영어9,중등영어1,중등영어2,중등영어3,중등영어4,중등영어5,중등영어6,중등영어7,중등영어8,초등영어1,초등영어2,초등영어3,초등영어4,초등영어5,초등영어6|178000
1620|타임국영수학원|인천광역시 서구 원당대로 855 , 701호 (원당동,웰빙프라자)|032-569-2111|보습|고등단과,중등단과,초등단과|333000
1621|탐구학원|인천광역시 남동구 석정로566번길 2 , 3층 (간석동)|032-423-3222|보습|중등수학,중등연합,초등수학,초등연합(국,수,사,과)|168000
1622|탑(TOP)학원|인천광역시 부평구 길주남로 158 , 404호, 411호 일부 (부개동, 부개프라자)||보습|고등단과(수학1),고등단과(수학2문과),고등단과(수학2이과),고등단과(수학3문과),고등단과(수학3이과),중등단과(수학1),중등단과(수학2),중등단과(수학3),초등단과(수학)|201000
1623|탑리더스학원|인천광역시 계양구 도두리로 33 , 상산빌딩 702호 (계산동)|032-555-0053|보습||
1624|탑리더스학원|인천광역시 남구 낙섬중로 23-1 , 2층전부 (용현동)||보습|초등연합(국어,수학,영어,사회,과학)|250000
1625|탑수학수학학원|인천광역시 남동구 논고개로 77 , 604호 (논현동)|032-433-1678|보습|고등수학,중등수학,초등수학|243000
1626|탑앤탑고등영어학원|인천광역시 연수구 함박뫼로50번길 101 , 3층 (연수동, 광용빌딩)|032-822-0345|보습|고등영어1,고등영어2,중등영어1,중등영어2,초등영어|272000
1627|탑영어탑수학학원|인천광역시 서구 청라에메랄드로102번길 8 , 605호 (연희동,우성메디피아)|032-562-9906|보습|고등수학,고등영어,중등수학,중등영어,초등수학,초등영어|317000
1628|탑영어학원|인천광역시 연수구 신송로 121 , 710호 (송도동, 센타프라자)|032-831-8560|보습|고등단과,고등단과(방학특강1),고등단과(방학특강2),중등단과,중등단과(방학특강1),중등단과(방학특강2),초등단과,초등단과(방학특강1)|205000
1629|탑클래스영어학원|인천광역시 남구 주승로 254 , 1.2층 (관교동)|032-433-0535|보습|고등단과,중등단과,초등단과|180000
1630|탑클래스학원|인천광역시 부평구 이규보로95번길 14 , 2층 201호 (십정동) |032-502-7744|보습|고등 단과,중등 단과,중등 연합,초등 단과 1,초등 단과 2,초등 단과 3,초등연합|193000
1631|탑클래스학원|인천광역시 서구 크리스탈로 100 , 904호 (경서동,호수공원프라자)|032-567-9876|보습|고등학생수학,고등학생영어,중학생수학,중학생영어|288000
1632|탑튜터학원|인천광역시 계양구 계산새로 85 , 701호 (용종동, 보람비즈니스프라자)|032-469-0203|보습|고등단과-영,수(2),고등단과-영.수(1),중든단과-영,수,중등영어심화,초등단과-영,수|234000
1633|탑학원|인천광역시 계양구 장제로 999 , 2층 일부 (박촌동)|032-551-0388|보습|고등단과,중등단과,초등단과|197000
1634|태정보습학원|인천광역시 남동구 인주대로763번길 33 , 2층 (구월동)|032-467-6159|보습|중등연합(국어,영어,수학),초등단과(영어),초등연합(국어,수학,사회,과학)|127000
1635|태풍수학학원|인천광역시 서구 청라라임로 71 , 903호,903-1호 (연희동,진영메디피아)|032-565-3574|보습|고등A,고등B,고등C,고등D,고등E,고등단과A,고등단과B,고등단과C,고등단과D,고등단과E,중등A,중등B,중등C,중등D,중등E,초등A,초등B|291000
1636|태풍영어학원|인천광역시 서구 청라라임로 71 , 507호 (연희동,진영메디피아)||보습|고등수학 1,고등수학 2,고등영어 1,중등영어 1|332000
1637|터닝포인트학원|인천광역시 서구 청라라임로 65 , 706호 (연희동, 라임타워)||보습|국어고등,국어중등,국어초등,영어,수학고등,영어,수학중등,영어,수학초등,영어고등,영어중등,영어초등|307000
1638|터영수전문학원|인천광역시 계양구 안남로573번길 29 ,  럭키프라자 3,4층 (효성동)|032-545-8440|보습|중등단과,초등단과|100000
1639|템위너스학원|인천광역시 부평구 수변로 74 ,  삼성A 205호 (부개동)|032-516-1696|보습|고등수학,고등영어,중등수학,중등영어,초등수학,초등영어|157000
1640|토렌스학원|인천광역시 중구 흰바위로 41 , 6층 607호 (운서동)|032-751-8222|보습|고등단과A,고등단과B,고등단과C,고등단과D,중등단과A,중등단과B,중등단과C,초등단과|278000
1641|토마스잉글리쉬학원|인천광역시 남동구 구월로 70 , 3층 (간석동)|070-8261-9416|보습|고등수학,고등영어,고등영어A,고등영어B,중등수학,중등수학A,중등수학B,중등스페인어,중등영어,중등일본어,중등중국어,초등수학,초등영어|191000
1642|토스이지+부개영어학원|인천광역시 부평구 길주남로 154 , 3층 전체 (부개동,영흥빌딩)|032-506-0509|보습|고등수학,중등수학,중등영어 B,증등영어 A,초등수학,초등영어 A,초등영어 B,초등영어 C|212000
1643|토지금고학원|인천광역시 남구 토금중로47번길 4 , 2층 (용현동)|032-886-9109|보습|공부와락과학,공부와락국어2,공부와락사회,공부와락수학2,공부와락영어,공부와락영어2,과학,광부와락국어,광부와락수학,국어,사고력수학,사회,수쿨수학2,수학(초중고),수학V,스쿨수학,써밋중등수학,아이그래머,아이레벨,아이리스닝,영어,영역국어,창의독서1,창의독서2,한국사,한자,해피톡|59000
1644|토킹스타학원|인천광역시 서구 가정로 384 , 4층 (가정동)||보습|고등수학,고등영어,중등수학,중등영어,초등수학,초등영어|283000
1645|톡톡삼성영어수학학원|인천광역시 서구 도요지로 36 , 4층 (경서동)|032-564-7993|보습|수학고등,수학중등,수학초등,영,수등록시할인(중등),영,수등록시할인(초등),영어고등,영어중등,영어초등,특강1초,특강2중,특강3고,형제할인10%|136000
1646|톡톡학원|인천광역시 연수구 해돋이로 168 , 301호 (송도동)|032-831-2009|보습|국영수사과|280000
1647|통문장영어수학학원|인천광역시 서구 건지로249번길 17 , 3층일부 (석남동)||보습|중등수학,중등영,수,중등영어,초등수학,초등연합,초등연합(국,영,수),초등영어,초등저학년수학,초등저학년영어|155000
1648|통문장학원|인천광역시 남동구 경인로524번길 39 , 2층전체 (간석동)|032-426-6655|보습|영어(중등),영어(초등)|170000
1649|통수학학원|인천광역시 연수구 먼우금로 96 , 3층 (동춘동)|032-812-2230|보습|고등A,고등B,고등C,고등D,고등E,고등F,방학특강A(고등),방학특강B(고등),방학특강C(고등),중등A,중등B,중등C|297500000
1650|통쾌수학학원|인천광역시 남구 주승로 23 , 4층~5층 (주안동,경인빌딩)|032-874-9955|보습|중등 단과,초등 단과|194000
1651|통합사고력논술지혜의숲학원|인천광역시 서구 크리스탈로74번길 31 , 906호 (경서동,월드프라자1)|032-564-4679|보습|고등사고력논술책읽기,글쓰기,중등사고력논술,책일기,글쓰기,초등사고력논술,책읽기,글쓰기|180000
1652|트리즈학원|인천광역시 남동구 경인로644번길 63 , 상가 201호 (간석동, 아이닉스아파트 102동)||보습|고등단과,고등연합,중등단과,중등연합,초등단과,초등연합|265000
1653|트임학원|인천광역시 계양구 계양대로 101 , 삼성프라자 303호 (작전동,삼성프라자)|032-552-7008|보습|고등단과,고등연합,중등단과,중등연합|392000
1654|튼튼영어마스터클럽옥련학원|인천광역시 연수구 한진로25번길 4 , 2층일부 (옥련동,거산프라자)|032-833-0582|보습|영어특강1,영어특강14,영어특강2,영어특강3,중등단과A,중등단과B,초등단과A,초등단과B,초등단과C|127000
1655|튼튼영어마스터클럽학원|인천광역시 부평구 체육관로 34 , 401호 (삼산동, 이리옴프라자2)|032-507-0505|보습|고등단과(영어),중등단과(수학,1~2년),중등단과(수학,3년),중등단과(영어,1~2년),증등단과(영어,3년),초등단과(수학,고학년),초등단과(수학,저학년),초등단과(영어,고학년),초등단과(영어,저학년)|211000
1656|티아이피학원|인천광역시 서구 탁옥로97번길 4-2 , 2층 (심곡동)||보습|고등단과,고등종합,중등연합,초등단과,초등연합|318000
1657|티엠에스이룸수학학원|인천광역시 연수구 청량로 217 , 501호,502호,503호 (옥련동)|032-832-3222|보습|고등A,고등B,고등수학4,주말고등,중등수학1,중등수학2,초등수학1,초등수학2,초등수학3,초등수학4|215000
1658|티엠지보습학원|인천광역시 남구 낙섬동로 86 ,  2층 (용현동)|032-889-3555|보습|중등단과,초등단과|155000
1659|티엠학원|인천광역시 남구 소성로 89-1 , 2층 전부 (학익동)|032-868-8842|보습|고등단과반A,고등단과반B,고등단과반C,고등단과반D,고등단과반E,중등단과반A,중등단과반B,초등단과반|246000
1660|티지(TG)독학재수학원|인천광역시 계양구 오조산로45번길 8 , 301호 (계산동,현해아이빌)|070-5001-1237|보습|국영수사과|400000
1661|티지교육그룹학원|인천광역시 남동구 논고개로123번길 35 , 칼리오페A 701호의 일부 (논현동)|032-438-2013|보습|고등단과,고등연합a,고등연합b,중등단과,초등단과|526000
1662|파라투스(paratus)학원|인천광역시 서구 완정로 43 , 504호 (마전동,마전프라자)|032-562-1890|보습|고등보습연합|300000
1663|파란수학학원|인천광역시 부평구 부개로 61-6 , 601호 전체 (부개동, 신성프라자)||보습|고등 1,고등 2,중등 1,중등 2,초등|274000
1664|파란학원|인천광역시 남동구 만수서로 35 , 302호 (만수동)|032-203-6877|보습|고등국어,고등수학1,고등수학2,중등국어,중등수학,초등국어,초등수학(월,수,금),초등수학(화,목)|230000
1665|파우학원|인천광역시 동구 화수로 57 , 3층 (화수동)|032-766-4772|보습|중등영합(국어,영어,수학)1,중등영합(국어,영어,수학)2,중등영합(국어,영어,수학)3,초등수학1,초등수학2,초등수학3,초등연합(국어,수학,사회,과학)1,초등연합(국어,수학,사회,과학)2,초등연합(국어,수학,사회,과학)3,초등영어1,초등영어2,초등영어3,초등영어4|219000
1666|파이데이아보습학원|인천광역시 남동구 서창남순환로 62 , 2층,3층전체 (서창동)||보습|고등부,중등부,초등부|207000
1667|팍스(Pax)학원|인천광역시 계양구 오조산로 49 , 2층 (계산동)|032-551-0809|보습|고등단과,고등단과(국어),중등단과,중등연합,초등단과|246000
